it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	alpha_0	alpha_1	alpha_2	acc_prob	mcmc_id
20300	-1206.1744013331272	-58.340366115032	-1147.8340352180953	0.9986749116607774	0.996	0.19964664310954064	0.19964664310954064	0.20097173144876326	0.19876325088339222	0.20097173144876326	0.08984226625890672	0.9868132981799368	-0.5659754733741597	2.1469419794952227	-0.10363924533308666	2.869043177816237	0.18966370786387735	0.9773168140171292	0.04339916046225741	0.2558620689655172	0
20400	-1196.395134401115	-52.1048261626862	-1144.290308238429	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09233884746450273	0.9835758491018731	-0.5707906077470927	2.182814708568571	-0.10749140636815482	2.8572974030323914	0.012323582610585583	0.9730004579586498	0.1029100187283708	0.2568627450980392	0
20500	-1193.7115646358557	-53.636425382843825	-1140.075139253012	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09631082796838936	0.9767085592765132	-0.5453338774591141	2.1785560274480007	-0.12151353387625545	2.8593039770374538	0.016536723501925567	0.9879632552075734	0.09626041425133154	0.2570731707317073	0
20600	-1196.8020648959616	-50.974270662628086	-1145.8277942333336	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09432457089934015	0.9817921719791763	-0.5467797311762956	2.1754398754614086	-0.12006253279497865	2.8516591700005556	0.13653855875788112	0.9985859702071523	0.1117262952953473	0.25733009708737864	0
20700	-1198.7021459585867	-53.80746306726645	-1144.8946828913201	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09812636694216054	0.9837437849440865	-0.5336557612029409	2.1683363162700844	-0.12651170635838085	2.8628380475163326	0.11645678219049177	0.9702100803858191	0.044591266120900405	0.2573913043478261	0
20800	-1198.1551100845527	-50.254367295090944	-1147.9007427894617	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09918926775304034	0.9841992051707785	-0.5491736821055703	2.1856130725543097	-0.12409193227673082	2.9198650086885025	0.007446539141201566	0.9619148290060471	0.048308045885600615	0.2577884615384615	0
20900	-1198.0611641442258	-50.92870158181335	-1147.1324625624125	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10057079233400837	0.9863018299675006	-0.5466770585705059	2.172063882068964	-0.1313532041920333	2.8967934923177454	0.024022378858571156	0.9977216179276223	0.0060474516598199145	0.25851674641148326	0
21000	-1202.794932907172	-55.22663462999059	-1147.5682982771816	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10158057930791876	0.9875834356028856	-0.5493736450630662	2.174715510629385	-0.12641912358373186	2.8973885131874	0.013358549174269901	0.9458102056074077	0.040217403647973465	0.2582380952380952	0
21100	-1202.5349791897172	-53.530441463062274	-1149.004537726655	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10311946027537922	0.9912882306512701	-0.5240839805069953	2.154961931071068	-0.1304176116623341	2.8655138963930358	0.08738245480731094	0.986626868866099	0.04098677626797841	0.2590047393364929	0
21200	-1204.1138179830305	-55.970517362506584	-1148.1433006205239	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10503709324925722	0.9917383312921769	-0.5121631460068738	2.1506356127489235	-0.1148533817647609	2.8412421329326705	0.12962865368033663	0.9659662787650837	0.057991063648944186	0.2592452830188679	0
21300	-1205.3316559131938	-56.36246415095866	-1148.9691917622351	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10074403595480277	0.9975002932206637	-0.5043567895795512	2.165137634174542	-0.0676420136126851	2.827488094641841	0.04402538981025219	0.9975070686350314	0.0170939614710695	0.2595305164319249	0
21400	-1206.7738945761032	-54.23158574111444	-1152.5423088349887	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10033035521758304	1.004199592566054	-0.4944004782959206	2.166248142103299	-0.0771144297914094	2.818167587286272	0.06393588314046267	0.983229019549374	0.010593389512564635	0.2596728971962617	0
21500	-1206.1613498257984	-48.57735176313946	-1157.583998062659	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1034294390953975	1.008180706244837	-0.5194391181328574	2.1852097291479233	-0.04291595981623409	2.834814524482098	0.03525273481417391	0.9990520173274537	0.013926460857907552	0.26032558139534884	0
21600	-1208.6704077119914	-50.44100424263834	-1158.229403469353	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10573356642789826	1.0096460595698553	-0.5355702300970356	2.169384926082961	-0.054425090449909466	2.8400399200154154	0.0249449081806487	0.9959254386334957	0.018691639167963417	0.26060185185185186	0
21700	-1211.606197170944	-52.72631280733562	-1158.8798843636082	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1081979685821348	1.0104511414547503	-0.5161547004959831	2.1666190455918803	-0.04321077354018588	2.8271414388055676	0.10587739900798075	0.9503029734080443	0.039341715981030326	0.26069124423963136	0
21800	-1213.7782219390092	-54.1877217076094	-1159.5905002313998	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1039553313880181	1.0094865462138638	-0.5364891292986179	2.1684151532593616	-0.06830648030254287	2.827990962696068	0.12855968125500195	0.971491284097814	0.04625480504859715	0.26096330275229357	0
21900	-1214.463144973151	-52.30451624553177	-1162.158628727619	0.9991166077738516	1.0	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.19964664310954064	0.20097173144876326	0.10406577829135691	1.0191609395641121	-0.5332495964643169	2.1657538984659372	-0.0857766682790882	2.815524038463077	0.024946278484199835	0.9940800621377877	0.008485568592573753	0.2608675799086758	0
22000	-1214.7297838879565	-51.95492172322683	-1162.7748621647297	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10431299644925458	1.0188292724820898	-0.5225502657954607	2.192809441692659	-0.06943226231148122	2.7958326555712367	0.059429324979289655	0.9834333886782527	0.0236346796351217	0.26086363636363635	0
22100	-1220.3009616355457	-52.03281056984902	-1168.2681510656967	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09944937966230016	1.0246186342225794	-0.5298505996069585	2.187694230823206	-0.08695207178653636	2.8295971311961017	1.2660918395140594e-06	0.9814818316876784	0.07516428427756931	0.26108597285067875	0
22200	-1215.2956931029316	-46.74526033579999	-1168.5504327671317	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10156041196015383	1.0226819650861234	-0.5278488972603986	2.165343879692442	-0.10709271369101853	2.866278308962409	0.06824005646746543	0.9790449175028738	0.0096336724673336	0.2611261261261261	0
22300	-1218.0432084506772	-44.699605582757854	-1173.3436028679193	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10207273959960167	1.025897466341663	-0.5560426891304797	2.163416099774118	-0.06442908043612544	2.919005075607305	0.01158618067884661	0.9780417143565749	0.008050976441670963	0.26094170403587447	0
22400	-1219.4653932367833	-45.32968093067238	-1174.135712306111	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1053840677162481	1.0212446645256827	-0.5480663217547598	2.169034624957904	-0.05997701857402268	2.9150438667191674	0.09251066234546428	0.9811059621540505	0.08666069969396092	0.2609821428571429	0
22500	-1226.994862380327	-48.08325622855648	-1178.9116061517705	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.11111252657652028	1.0241479085684706	-0.5616821051830957	2.169499174312279	-0.06446216749731666	2.894208771244401	0.12197794658467999	0.9821054922071539	0.21917360702411118	0.26137777777777776	0
22600	-1223.998366199046	-45.41548893023494	-1178.582877268811	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1077581811674957	1.0260585456512068	-0.5744817699050434	2.1751933955723106	-0.06390669993780546	2.9318294641815736	0.12249954170473995	0.9931665808684279	0.008460932823682377	0.2616814159292035	0
22700	-1232.8825139169146	-47.66645054857827	-1185.2160633683363	0.9986749116607774	0.996	0.19964664310954064	0.19964664310954064	0.20097173144876326	0.19876325088339222	0.20097173144876326	0.10708601485067298	1.033076212294783	-0.562857476004162	2.17865826396898	-0.0019610244946050327	2.945117401545484	0.09049816692358205	0.9899737167328237	0.09017102290434131	0.2618061674008811	0
22800	-1225.3169145054862	-43.90609882787423	-1181.410815677612	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10106008281862634	1.032333380293161	-0.5785468782375092	2.189585366494496	-0.00043298410842847803	2.932954512138328	0.037319897978650596	0.9788444744926197	0.0314548337483309	0.2618859649122807	0
22900	-1225.701592545345	-46.67583515961199	-1179.025757385733	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09996305486452703	1.0284813882938986	-0.5698905589313015	2.169623222864051	-0.011137277086884181	2.94971916232893	0.00043184703838326614	0.9574147452475095	0.09949384752016735	0.26262008733624453	0
23000	-1224.6863305304612	-45.82822656912451	-1178.8581039613366	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10158340047062858	1.028697204177882	-0.5781769030730094	2.1827000646757013	0.016502779079327325	2.9366489187330806	0.04971642281215879	0.9871893934524436	0.007985386082134935	0.26260869565217393	0
23100	-1224.4398114822732	-47.48947321577648	-1176.9503382664966	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10090586771820839	1.025070592639243	-0.5776351753535518	2.2037775729430087	0.051404103596269284	2.936115837734564	0.00460245889891555	0.9843220320582846	0.029916146846692825	0.26272727272727275	0
23200	-1222.9287133371718	-43.9061897993617	-1179.02252353781	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10099492774524581	1.0240372213912314	-0.5869300008220621	2.219926062128258	0.0730685228582975	2.9253931257906993	0.06756228002391193	0.992223287667551	0.06645403682761081	0.2629310344827586	0
23300	-1223.8712365463143	-44.951235626976654	-1178.9200009193378	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10036255411120085	1.0211688394823708	-0.575144932051981	2.230273625285527	0.1075152525261709	2.9786555222261537	0.05753965831666567	0.951045428781804	0.005497665582455687	0.26356223175965665	0
23400	-1223.9197645009272	-44.6973190138244	-1179.2224454871027	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.09944505562942121	1.0258969257391517	-0.5812662722410845	2.229036593851084	0.117011330737948	2.9345636453249084	0.03826400675630189	0.98220730843673	0.013287736919598964	0.2641025641025641	0
23500	-1219.471690275953	-44.01630483678022	-1175.455385439173	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10271195936114562	1.0189518302419607	-0.5745661560456459	2.219535198922263	0.10190267273757181	2.9274640214815606	0.08421429157683655	0.9954809208458018	0.031659661922903176	0.2642127659574468	0
23600	-1222.8625241011011	-42.312557933847614	-1180.5499661672536	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10709654992895258	1.0215050846492562	-0.5642127719766427	2.228802051793376	0.08255457733761162	2.9655143590011517	0.05777359691921094	0.9690035877475696	0.08421213998130588	0.2641949152542373	0
23700	-1218.5249725172741	-43.459558513221275	-1175.0654140040529	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10380477903855048	1.0150252570724876	-0.5490662500151606	2.2287148102548797	0.124507884973609	2.955517448050846	0.028489461933160966	0.9919384009075767	0.08370486223706586	0.26447257383966244	0
23800	-1215.653862348675	-46.90185985714318	-1168.7520024915318	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10357308018871979	1.0115386467045733	-0.5365421844635612	2.21133747592291	0.15446341689552429	2.940989745215347	0.02695104445060625	0.9554973805326246	0.03836700048272147	0.26445378151260507	0
23900	-1219.5279353149974	-43.27756878729673	-1176.2503665277006	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.11094428043433924	1.0210086033542307	-0.5274515692834928	2.2208568928444694	0.11712963806811232	2.946558361398676	0.012802072549655565	0.9728036651522254	0.03917563617885769	0.26456066945606693	0
24000	-1215.5276014266813	-41.40332040300566	-1174.1242810236756	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10956336580932195	1.019094103702649	-0.5280682304572262	2.2281069820323633	0.07968306870906783	2.918096651081334	0.049944850402550756	0.9999592274391169	0.018263383115030674	0.264875	0
24100	-1216.5375739362744	-40.65804088196788	-1175.8795330543064	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10223259783135583	1.0211940817178164	-0.53827963646768	2.2228431286420123	0.09382495039497772	2.9443399344883434	0.0053001344252863285	0.9897205796612623	0.03306853604245202	0.26518672199170124	0
24200	-1217.7503620155696	-41.24038965776944	-1176.5099723578003	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1049707601074233	1.0231024076998576	-0.5467113234153623	2.2064050423212342	0.14027461209251382	2.9226682111221574	0.018444671606294816	0.9656814846878707	0.10643700131687936	0.2653305785123967	0
24300	-1216.4999993760546	-41.03468429458454	-1175.46531508147	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.1054852069757037	1.0235297836237465	-0.5088027362656353	2.189587447718061	0.13387104938285266	2.9174187944797825	0.05721095901856354	0.9919823845654379	0.0616855343603113	0.26559670781893	0
24400	-1215.9769178974486	-44.20743409306982	-1171.7694838043788	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.10795251165252237	1.0189830952628605	-0.4822183944503041	2.1775246133789103	0.14422111022951895	2.903955161599724	0.16030083496559647	0.9930659775870447	0.003583569524545749	0.2657377049180328	0
